dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2019-03-01,6154.0,1.0,175.37,475423.0,2711,29921,Catawiki Whisky Auction,catawiki
2019-03-01,2794.0,19.0,251.96,54423.0,216,29921,Celtic Whiskey Auction,celtic-whiskey-auction
2019-03-01,840.0,5.5,120.03,19324.5,161,29921,Global Whisky Auctions,global-whisky-auctions
2019-03-01,8468.0,4.0,203.98,61397.0,301,29921,Irish Whiskey Auctions,irish-whiskey-auctions
2019-03-01,31275.0,2.5,291.46,322646.36,1107,29921,Just Whisky Auctions,just-whisky
2019-03-01,32000.0,0.0,232.53,2357354.0,10138,29921,Scotch Whisky Auctions,scotchwhiskyauctions
2019-03-01,7900.0,5.0,260.25,383614.0,1474,29921,Whisky.Auction,whiskyauction
2019-03-01,14365.7,0.9,167.94,542279.2,3229,29921,WhiskyAuction.com,whiskyauctioncom
2019-03-01,83000.0,13.0,381.0,2928403.42,7686,29921,Whisky Auctioneer,whiskyauctioneer
2019-03-01,11700.0,15.0,265.43,382480.0,1441,29921,Whisky Hammer,whisky-hammer
2019-03-01,13500.0,5.0,258.59,315483.5,1220,29921,Whisky-Online Auctions,whisky-online-auctions
2019-03-01,3250.0,2.0,230.92,29788.09,129,29921,WVA Whisky Auctions,wva-whisky-auctions
2019-02-01,5298.0,1.0,178.34,452438.0,2537,27105,Catawiki Whisky Auction,catawiki
2019-02-01,6000.0,16.0,181.25,39151.0,216,27105,Global Whisky Auctions,global-whisky-auctions
2019-02-01,2021.0,4.0,151.82,43723.0,288,27105,Irish Whiskey Auctions,irish-whiskey-auctions
2019-02-01,30525.0,5.0,340.78,349639.57,1026,27105,Just Whisky Auctions,just-whisky
2019-02-01,64000.0,0.0,275.95,2124825.0,7700,27105,Scotch Whisky Auctions,scotchwhiskyauctions
2019-02-01,5520.7,23.2,570.94,235226.7,412,27105,Waddington's Whisky Auction,waddingtons-whisky-auction
2019-02-01,12100.0,5.0,176.55,457969.0,2594,27105,Whisky.Auction,whiskyauction
2019-02-01,4584.3,0.9,170.67,445607.2,2611,27105,WhiskyAuction.com,whiskyauctioncom
2019-02-01,38000.0,15.0,366.98,2393078.0,6521,27105,Whisky Auctioneer,whiskyauctioneer
2019-02-01,161500.0,15.0,346.08,530535.0,1533,27105,Whisky Hammer,whisky-hammer
2019-02-01,12800.0,5.0,256.93,384619.0,1497,27105,Whisky-Online Auctions,whisky-online-auctions
2019-02-01,4000.0,2.0,134.22,22817.55,170,27105,WVA Whisky Auctions,wva-whisky-auctions
2019-01-01,3220.0,9.0,150.55,102676.0,682,18471,Catawiki Whisky Auction,catawiki
2019-01-01,21912.0,4.0,305.07,72911.0,239,18471,Celtic Whiskey Auction,celtic-whiskey-auction
2019-01-01,2900.0,4.0,178.49,12137.5,68,18471,Global Whisky Auctions,global-whisky-auctions
2019-01-01,38825.0,3.0,325.51,430975.98,1324,18471,Just Whisky Auctions,just-whisky
2019-01-01,18000.0,20.0,258.31,1299290.0,5030,18471,Scotch Whisky Auctions,scotchwhiskyauctions
2019-01-01,1550.0,2.0,39.16,29994.0,766,18471,Whisky.Auction,whiskyauction
2019-01-01,13148.3,0.9,212.58,901572.8,4241,18471,WhiskyAuction.com,whiskyauctioncom
2019-01-01,25024.0,15.0,416.38,2106056.5,5058,18471,Whisky Auctioneer,whiskyauctioneer
2019-01-01,7700.0,15.0,204.05,186702.5,915,18471,Whisky Hammer,whisky-hammer
2019-01-01,1625.0,2.0,125.82,18621.83,148,18471,WVA Whisky Auctions,wva-whisky-auctions
2018-12-01,75000.0,21.0,2563.14,733058.0,286,24365,Bonhams Whisky Auction,bonhams
2018-12-01,6850.0,6.5,176.41,36870.5,209,24365,Global Whisky Auctions,global-whisky-auctions
2018-12-01,7125.0,4.0,222.66,53660.0,241,24365,Irish Whiskey Auctions,irish-whiskey-auctions
2018-12-01,28025.0,2.5,361.47,487984.85,1350,24365,Just Whisky Auctions,just-whisky
2018-12-01,10000.0,10.0,326.42,96295.0,295,24365,McTear’s Whisky Auction,mctears
2018-12-01,58000.0,20.0,289.35,1938955.0,6701,24365,Scotch Whisky Auctions,scotchwhiskyauctions
2018-12-01,15700.0,5.0,262.57,482348.0,1837,24365,Whisky.Auction,whiskyauction
2018-12-01,14360.1,0.9,236.88,980426.5,4139,24365,WhiskyAuction.com,whiskyauctioncom
2018-12-01,110000.0,15.0,404.37,2606574.6,6446,24365,Whisky Auctioneer,whiskyauctioneer
2018-12-01,14500.0,15.0,220.98,367702.5,1664,24365,Whisky Hammer,whisky-hammer
2018-12-01,45100.0,5.0,309.39,336308.0,1087,24365,Whisky-Online Auctions,whisky-online-auctions
2018-12-01,5500.0,2.5,261.04,28714.03,110,24365,WVA Whisky Auctions,wva-whisky-auctions
2018-11-01,4476.0,129.0,1150.72,255460.0,222,26493,Bonhams Whisky Auction,bonhams
2018-11-01,24697.0,0.0,368.4,72206.0,196,26493,Celtic Whiskey Auction,celtic-whiskey-auction
2018-11-01,1225.0,10.5,121.74,23130.5,190,26493,Global Whisky Auctions,global-whisky-auctions
2018-11-01,11462.0,4.0,286.19,54090.0,189,26493,Irish Whiskey Auctions,irish-whiskey-auctions
2018-11-01,16225.0,2.5,318.86,422169.22,1324,26493,Just Whisky Auctions,just-whisky
2018-11-01,25000.0,15.0,535.26,184130.0,344,26493,McTear’s Whisky Auction,mctears
2018-11-01,38000.0,20.0,270.8,2505690.0,9253,26493,Scotch Whisky Auctions,scotchwhiskyauctions
2018-11-01,15475.3,35.7,535.43,109227.7,204,26493,Waddington's Whisky Auction,waddingtons-whisky-auction
2018-11-01,100100.0,5.0,461.08,904634.0,1962,26493,Whisky.Auction,whiskyauction
2018-11-01,9752.6,0.9,259.09,936341.8,3614,26493,WhiskyAuction.com,whiskyauctioncom
2018-11-01,35500.0,15.0,370.75,2107339.0,5684,26493,Whisky Auctioneer,whiskyauctioneer
2018-11-01,15600.0,10.0,320.26,450927.5,1408,26493,Whisky Hammer,whisky-hammer
2018-11-01,49500.0,1.0,153.16,275997.25,1802,26493,Whisky-Online Auctions,whisky-online-auctions
2018-11-01,2250.0,5.1,176.07,17783.35,101,26493,WVA Whisky Auctions,wva-whisky-auctions
2018-10-01,700000.0,100.0,6477.62,1360300.0,210,22291,Bonhams Whisky Auction,bonhams
2018-10-01,1601.0,15.0,140.63,24047.0,171,22291,Global Whisky Auctions,global-whisky-auctions
2018-10-01,32157.0,5.0,422.87,53705.0,127,22291,Irish Whiskey Auctions,irish-whiskey-auctions
2018-10-01,14475.0,3.5,250.29,372675.47,1489,22291,Just Whisky Auctions,just-whisky
2018-10-01,900.0,15.0,96.18,8175.0,85,22291,McTear’s Whisky Auction,mctears
2018-10-01,56000.0,20.0,283.03,2089015.0,7381,22291,Scotch Whisky Auctions,scotchwhiskyauctions
2018-10-01,36200.0,2.0,132.83,374323.5,2818,22291,Whisky.Auction,whiskyauction
2018-10-01,16024.5,0.9,234.79,754849.6,3215,22291,WhiskyAuction.com,whiskyauctioncom
2018-10-01,81500.0,15.0,414.12,1951742.0,4713,22291,Whisky Auctioneer,whiskyauctioneer
2018-10-01,6000.0,10.0,331.66,321377.5,969,22291,Whisky Hammer,whisky-hammer
2018-10-01,90100.0,10.0,321.48,325662.5,1013,22291,Whisky-Online Auctions,whisky-online-auctions
2018-10-01,1900.0,5.0,116.22,11622.5,100,22291,WVA Whisky Auctions,wva-whisky-auctions
2018-09-01,8650.0,17.0,257.39,38094.0,148,22553,Global Whisky Auctions,global-whisky-auctions
2018-09-01,8974.0,9.0,258.55,517877.0,2003,22553,Irish Whiskey Auctions,irish-whiskey-auctions
2018-09-01,28035.0,2.5,289.47,369076.11,1275,22553,Just Whisky Auctions,just-whisky
2018-09-01,15000.0,20.0,459.49,103385.0,225,22553,McTear’s Whisky Auction,mctears
2018-09-01,62000.0,20.0,269.39,1991365.0,7392,22553,Scotch Whisky Auctions,scotchwhiskyauctions
2018-09-01,11837.3,47.3,555.63,102235.2,184,22553,Waddington's Whisky Auction,waddingtons-whisky-auction
2018-09-01,56100.0,8.0,348.94,417685.0,1197,22553,Whisky.Auction,whiskyauction
2018-09-01,22417.0,0.9,215.38,556103.5,2582,22553,WhiskyAuction.com,whiskyauctioncom
2018-09-01,60000.0,15.0,462.68,2105644.0,4551,22553,Whisky Auctioneer,whiskyauctioneer
2018-09-01,5700.0,15.0,251.55,277957.5,1105,22553,Whisky Hammer,whisky-hammer
2018-09-01,41100.0,1.0,151.05,266460.5,1764,22553,Whisky-Online Auctions,whisky-online-auctions
2018-09-01,3300.0,2.5,177.65,22562.0,127,22553,WVA Whisky Auctions,wva-whisky-auctions
2018-08-01,218828.0,377.0,4497.01,2113594.0,470,16684,Bonhams Whisky Auction,bonhams
2018-08-01,4500.0,16.0,305.44,46732.0,153,16684,Global Whisky Auctions,global-whisky-auctions
2018-08-01,25025.0,5.5,382.92,376025.22,982,16684,Just Whisky Auctions,just-whisky
2018-08-01,34000.0,20.0,495.0,137115.0,277,16684,McTear’s Whisky Auction,mctears
2018-08-01,26000.0,20.0,258.45,1512450.0,5852,16684,Scotch Whisky Auctions,scotchwhiskyauctions
2018-08-01,4200.0,7.0,285.64,211657.0,741,16684,Whisky.Auction,whiskyauction
2018-08-01,17336.4,0.9,224.47,618861.6,2757,16684,WhiskyAuction.com,whiskyauctioncom
2018-08-01,56000.0,15.0,376.17,1490007.0,3961,16684,Whisky Auctioneer,whiskyauctioneer
2018-08-01,16200.0,15.0,359.47,280390.0,780,16684,Whisky Hammer,whisky-hammer
2018-08-01,70200.0,5.0,557.27,396215.5,711,16684,Whisky-Online Auctions,whisky-online-auctions
2018-07-01,4400.0,34.0,323.88,44695.0,138,19846,Global Whisky Auctions,global-whisky-auctions
2018-07-01,25675.0,2.5,267.36,424307.14,1587,19846,Just Whisky Auctions,just-whisky
2018-07-01,3500.0,15.0,286.21,50945.0,178,19846,McTear’s Whisky Auction,mctears
2018-07-01,20000.0,20.0,247.96,1535630.0,6193,19846,Scotch Whisky Auctions,scotchwhiskyauctions
2018-07-01,10900.0,2.0,129.43,317873.0,2456,19846,Whisky.Auction,whiskyauction
2018-07-01,8184.2,0.9,233.36,564957.1,2421,19846,WhiskyAuction.com,whiskyauctioncom
2018-07-01,61000.0,15.0,346.0,1468784.0,4245,19846,Whisky Auctioneer,whiskyauctioneer
2018-07-01,12300.0,6.0,281.12,219276.0,780,19846,Whisky Hammer,whisky-hammer
2018-07-01,28000.0,1.0,148.7,274794.5,1848,19846,Whisky-Online Auctions,whisky-online-auctions
2018-06-01,27000.0,100.0,1405.16,345670.0,246,16068,Bonhams Whisky Auction,bonhams
2018-06-01,2620.0,16.0,218.9,35900.0,164,16068,Global Whisky Auctions,global-whisky-auctions
2018-06-01,26691.0,0.58,338.95,394878.53,1165,16068,Just Whisky Auctions,just-whisky
2018-06-01,15000.0,20.0,266.7,1286565.0,4824,16068,Scotch Whisky Auctions,scotchwhiskyauctions
2018-06-01,12000.0,5.0,228.74,301255.0,1317,16068,Whisky.Auction,whiskyauction
2018-06-01,16622.1,0.9,234.94,661134.2,2814,16068,WhiskyAuction.com,whiskyauctioncom
2018-06-01,51611.0,15.0,358.0,1286308.0,3593,16068,Whisky Auctioneer,whiskyauctioneer
2018-06-01,7700.0,15.0,208.32,155195.0,745,16068,Whisky Hammer,whisky-hammer
2018-06-01,13000.0,1.0,192.05,230461.0,1200,16068,Whisky-Online Auctions,whisky-online-auctions
2018-05-01,646537.0,159.0,5749.84,1644453.0,286,18294,Bonhams Whisky Auction,bonhams
2018-05-01,4050.0,27.0,322.85,42616.0,132,18294,Global Whisky Auctions,global-whisky-auctions
2018-05-01,11500.0,2.5,237.41,308872.07,1301,18294,Just Whisky Auctions,just-whisky
2018-05-01,3600.0,5.0,325.69,108130.0,332,18294,McTear’s Whisky Auction,mctears
2018-05-01,26000.0,20.0,268.51,1545285.0,5755,18294,Scotch Whisky Auctions,scotchwhiskyauctions
2018-05-01,1499.4,33.9,244.65,23241.5,95,18294,Waddington's Whisky Auction,waddingtons-whisky-auction
2018-05-01,5100.0,4.0,195.92,318567.0,1626,18294,Whisky.Auction,whiskyauction
2018-05-01,10738.7,0.9,247.72,632185.7,2552,18294,WhiskyAuction.com,whiskyauctioncom
2018-05-01,36500.0,15.0,285.48,1332071.0,4666,18294,Whisky Auctioneer,whiskyauctioneer
2018-05-01,13200.0,17.5,347.78,222930.0,641,18294,Whisky Hammer,whisky-hammer
2018-05-01,12000.0,5.0,279.48,253765.0,908,18294,Whisky-Online Auctions,whisky-online-auctions
2018-04-01,1600.0,20.0,122.03,17084.0,140,20978,Global Whisky Auctions,global-whisky-auctions
2018-04-01,32525.0,2.5,300.45,421535.28,1403,20978,Just Whisky Auctions,just-whisky
2018-04-01,11000.0,25.0,408.49,91910.0,225,20978,McTear’s Whisky Auction,mctears
2018-04-01,16000.0,5.0,249.4,1915920.0,7682,20978,Scotch Whisky Auctions,scotchwhiskyauctions
2018-04-01,30000.0,2.0,158.1,371693.5,2351,20978,Whisky.Auction,whiskyauction
2018-04-01,13596.3,0.9,265.45,850503.2,3204,20978,WhiskyAuction.com,whiskyauctioncom
2018-04-01,40205.0,2.0,353.18,1553642.0,4399,20978,Whisky Auctioneer,whiskyauctioneer
2018-04-01,8000.0,4.0,209.64,132912.0,634,20978,Whisky Hammer,whisky-hammer
2018-04-01,15100.0,10.0,269.02,252875.0,940,20978,Whisky-Online Auctions,whisky-online-auctions
2018-03-01,14000.0,100.0,1165.19,181770.0,156,16837,Bonhams Whisky Auction,bonhams
2018-03-01,4450.0,14.0,187.38,25859.0,138,16837,Global Whisky Auctions,global-whisky-auctions
2018-03-01,33050.0,2.5,325.13,383008.83,1178,16837,Just Whisky Auctions,just-whisky
2018-03-01,3800.0,5.0,343.47,158340.0,461,16837,McTear’s Whisky Auction,mctears
2018-03-01,15500.0,5.0,230.37,1316805.0,5716,16837,Scotch Whisky Auctions,scotchwhiskyauctions
2018-03-01,11100.0,2.5,199.34,267116.5,1340,16837,Whisky.Auction,whiskyauction
2018-03-01,12806.1,0.9,216.99,604742.7,2787,16837,WhiskyAuction.com,whiskyauctioncom
2018-03-01,45460.0,3.0,359.42,1297850.0,3611,16837,Whisky Auctioneer,whiskyauctioneer
2018-03-01,12200.0,12.5,192.65,126955.0,659,16837,Whisky Hammer,whisky-hammer
2018-03-01,11600.0,3.0,268.91,212706.0,791,16837,Whisky-Online Auctions,whisky-online-auctions
2018-02-01,74600.0,218.0,3145.2,1081950.0,344,17815,Bonhams Whisky Auction,bonhams
2018-02-01,14125.0,2.5,243.87,293858.77,1205,17815,Just Whisky Auctions,just-whisky
2018-02-01,55.0,15.0,35.0,420.0,12,17815,McTear’s Whisky Auction,mctears
2018-02-01,19500.0,5.0,209.21,1312785.0,6275,17815,Scotch Whisky Auctions,scotchwhiskyauctions
2018-02-01,2576.0,28.6,312.21,34655.3,111,17815,Waddington's Whisky Auction,waddingtons-whisky-auction
2018-02-01,13600.0,2.0,249.47,442562.0,1774,17815,Whisky.Auction,whiskyauction
2018-02-01,24289.8,0.9,256.0,731905.1,2859,17815,WhiskyAuction.com,whiskyauctioncom
2018-02-01,22500.0,4.0,351.61,1306224.0,3715,17815,Whisky Auctioneer,whiskyauctioneer
2018-02-01,6000.0,10.0,239.66,146195.0,610,17815,Whisky Hammer,whisky-hammer
2018-02-01,7100.0,5.0,238.85,217357.0,910,17815,Whisky-Online Auctions,whisky-online-auctions
2018-01-01,3950.0,5.0,177.55,26278.0,148,15171,Global Whisky Auctions,global-whisky-auctions
2018-01-01,7500.0,5.5,223.37,230296.34,1031,15171,Just Whisky Auctions,just-whisky
2018-01-01,5500.0,10.0,414.11,69985.0,169,15171,McTear’s Whisky Auction,mctears
2018-01-01,40500.0,5.0,272.55,1151805.0,4226,15171,Scotch Whisky Auctions,scotchwhiskyauctions
2018-01-01,625.0,2.0,21.78,25412.0,1167,15171,Whisky.Auction,whiskyauction
2018-01-01,14228.3,0.9,265.5,1081126.8,4072,15171,WhiskyAuction.com,whiskyauctioncom
2018-01-01,13600.0,2.0,335.41,1102172.0,3286,15171,Whisky Auctioneer,whiskyauctioneer
2018-01-01,2800.0,3.0,158.87,52108.5,328,15171,Whisky Hammer,whisky-hammer
2018-01-01,242200.0,5.0,606.39,451153.5,744,15171,Whisky-Online Auctions,whisky-online-auctions
2017-12-01,21000.0,100.0,1016.44,182960.0,180,13669,Bonhams Whisky Auction,bonhams
2017-12-01,4000.0,10.5,216.05,37808.5,175,13669,Global Whisky Auctions,global-whisky-auctions
2017-12-01,12625.0,2.5,175.31,360439.59,2056,13669,Just Whisky Auctions,just-whisky
2017-12-01,8000.0,25.0,389.95,155590.0,399,13669,McTear’s Whisky Auction,mctears
2017-12-01,15500.0,5.0,236.31,1180130.0,4994,13669,Scotch Whisky Auctions,scotchwhiskyauctions
2017-12-01,17600.0,2.0,292.26,1267831.0,4338,13669,Whisky Auctioneer,whiskyauctioneer
2017-12-01,2900.0,5.0,139.45,80739.5,579,13669,Whisky Hammer,whisky-hammer
2017-12-01,168300.0,3.0,666.8,632126.5,948,13669,Whisky-Online Auctions,whisky-online-auctions
2017-11-01,47744.0,159.0,2569.32,426507.0,166,21855,Bonhams Whisky Auction,bonhams
2017-11-01,2451.0,1.5,186.43,21440.0,115,21855,Global Whisky Auctions,global-whisky-auctions
2017-11-01,13475.0,2.5,225.95,312946.04,1385,21855,Just Whisky Auctions,just-whisky
2017-11-01,7500.0,45.0,438.3,171815.0,392,21855,McTear’s Whisky Auction,mctears
2017-11-01,40000.0,5.0,248.26,1463255.0,5894,21855,Scotch Whisky Auctions,scotchwhiskyauctions
2017-11-01,5543.8,35.0,457.03,45245.9,99,21855,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-11-01,8000.0,2.0,146.87,426656.5,2905,21855,Whisky.Auction,whiskyauction
2017-11-01,8418.8,0.9,229.94,940011.6,4088,21855,WhiskyAuction.com,whiskyauctioncom
2017-11-01,24100.0,0.25,326.66,1221389.25,3739,21855,Whisky Auctioneer,whiskyauctioneer
2017-11-01,10600.0,4.0,171.19,151157.0,883,21855,Whisky Hammer,whisky-hammer
2017-11-01,24200.0,1.0,155.73,340899.0,2189,21855,Whisky-Online Auctions,whisky-online-auctions
2017-10-01,12500.0,150.0,1130.52,436380.0,386,18564,Bonhams Whisky Auction,bonhams
2017-10-01,2161.0,5.0,136.31,21674.0,159,18564,Global Whisky Auctions,global-whisky-auctions
2017-10-01,12500.0,2.5,239.43,381168.93,1592,18564,Just Whisky Auctions,just-whisky
2017-10-01,17500.0,5.0,234.44,1445350.0,6165,18564,Scotch Whisky Auctions,scotchwhiskyauctions
2017-10-01,15500.0,2.0,290.79,333541.0,1147,18564,Whisky.Auction,whiskyauction
2017-10-01,8741.3,0.9,197.8,707344.9,3576,18564,WhiskyAuction.com,whiskyauctioncom
2017-10-01,23100.0,0.25,302.16,1167856.25,3865,18564,Whisky Auctioneer,whiskyauctioneer
2017-10-01,2425.0,5.0,130.03,84128.5,647,18564,Whisky Hammer,whisky-hammer
2017-10-01,52100.0,5.0,298.4,306458.0,1027,18564,Whisky-Online Auctions,whisky-online-auctions
2017-09-01,5100.0,4.5,228.07,23719.0,104,15423,Global Whisky Auctions,global-whisky-auctions
2017-09-01,6975.0,2.5,163.08,196680.11,1206,15423,Just Whisky Auctions,just-whisky
2017-09-01,9000.0,50.0,438.6,153950.0,351,15423,McTear’s Whisky Auction,mctears
2017-09-01,29500.0,5.0,227.58,1073285.0,4716,15423,Scotch Whisky Auctions,scotchwhiskyauctions
2017-09-01,1858.4,61.9,333.54,34020.9,102,15423,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-09-01,11500.0,2.0,206.11,230429.0,1118,15423,Whisky.Auction,whiskyauction
2017-09-01,11595.8,0.9,249.31,840687.9,3372,15423,WhiskyAuction.com,whiskyauctioncom
2017-09-01,24100.0,0.0,293.05,974090.5,3324,15423,Whisky Auctioneer,whiskyauctioneer
2017-09-01,3500.0,6.0,148.32,54582.5,368,15423,Whisky Hammer,whisky-hammer
2017-09-01,90600.0,2.0,650.79,495899.5,762,15423,Whisky-Online Auctions,whisky-online-auctions
2017-08-01,308348.0,298.0,4355.1,1106195.0,254,14386,Bonhams Whisky Auction,bonhams
2017-08-01,7500.0,2.5,209.6,270803.91,1292,14386,Just Whisky Auctions,just-whisky
2017-08-01,11500.0,45.0,476.8,88685.0,186,14386,McTear’s Whisky Auction,mctears
2017-08-01,10500.0,5.0,215.84,846305.0,3921,14386,Scotch Whisky Auctions,scotchwhiskyauctions
2017-08-01,12600.0,2.0,248.17,207472.0,836,14386,Whisky.Auction,whiskyauction
2017-08-01,3946.9,0.9,231.92,743751.6,3207,14386,WhiskyAuction.com,whiskyauctioncom
2017-08-01,23200.0,2.0,310.3,971866.0,3132,14386,Whisky Auctioneer,whiskyauctioneer
2017-08-01,11000.0,6.0,197.92,93615.5,473,14386,Whisky Hammer,whisky-hammer
2017-08-01,7100.0,5.0,230.64,250244.0,1085,14386,Whisky-Online Auctions,whisky-online-auctions
2017-07-01,890.0,20.0,169.05,19272.0,114,14562,Global Whisky Auctions,global-whisky-auctions
2017-07-01,11525.0,2.5,196.25,284764.73,1451,14562,Just Whisky Auctions,just-whisky
2017-07-01,31000.0,5.0,239.64,1065425.0,4446,14562,Scotch Whisky Auctions,scotchwhiskyauctions
2017-07-01,23300.0,2.0,291.87,243712.0,835,14562,Whisky.Auction,whiskyauction
2017-07-01,7521.6,0.9,222.43,593448.6,2668,14562,WhiskyAuction.com,whiskyauctioncom
2017-07-01,22100.0,4.0,298.81,1078414.0,3609,14562,Whisky Auctioneer,whiskyauctioneer
2017-07-01,7200.0,6.0,168.51,59991.0,356,14562,Whisky Hammer,whisky-hammer
2017-07-01,15100.0,5.0,226.69,245508.0,1083,14562,Whisky-Online Auctions,whisky-online-auctions
2017-06-01,17000.0,60.0,1076.01,196910.0,183,13228,Bonhams Whisky Auction,bonhams
2017-06-01,2300.0,0.5,272.95,20744.0,76,13228,Global Whisky Auctions,global-whisky-auctions
2017-06-01,3525.0,2.5,163.63,180809.06,1105,13228,Just Whisky Auctions,just-whisky
2017-06-01,4000.0,45.0,312.89,108260.0,346,13228,McTear’s Whisky Auction,mctears
2017-06-01,21000.0,5.0,217.88,866515.0,3977,13228,Scotch Whisky Auctions,scotchwhiskyauctions
2017-06-01,19500.0,2.0,193.68,187093.0,966,13228,Whisky.Auction,whiskyauction
2017-06-01,6245.6,0.9,219.47,536610.7,2445,13228,WhiskyAuction.com,whiskyauctioncom
2017-06-01,14200.0,0.25,354.49,1002490.25,2828,13228,Whisky Auctioneer,whiskyauctioneer
2017-06-01,1775.0,5.0,126.21,57172.0,453,13228,Whisky Hammer,whisky-hammer
2017-06-01,55900.0,4.0,409.32,347513.0,849,13228,Whisky-Online Auctions,whisky-online-auctions
2017-05-01,11936.0,109.0,1359.7,194437.0,143,15351,Bonhams Whisky Auction,bonhams
2017-05-01,2000.0,1.5,155.98,16378.0,105,15351,Global Whisky Auctions,global-whisky-auctions
2017-05-01,14025.0,2.5,194.18,272436.93,1403,15351,Just Whisky Auctions,just-whisky
2017-05-01,5000.0,30.0,280.94,101140.0,360,15351,McTear’s Whisky Auction,mctears
2017-05-01,6800.0,5.0,210.48,1026085.0,4875,15351,Scotch Whisky Auctions,scotchwhiskyauctions
2017-05-01,6235.6,56.7,523.23,47090.7,90,15351,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-05-01,8100.0,2.0,206.03,204997.5,995,15351,Whisky.Auction,whiskyauction
2017-05-01,6962.3,0.8,244.69,676067.0,2763,15351,WhiskyAuction.com,whiskyauctioncom
2017-05-01,40600.0,0.25,335.62,1050142.75,3129,15351,Whisky Auctioneer,whiskyauctioneer
2017-05-01,2025.0,2.0,133.6,63192.5,473,15351,Whisky Hammer,whisky-hammer
2017-05-01,33000.0,3.0,312.81,317507.0,1015,15351,Whisky-Online Auctions,whisky-online-auctions
2017-04-01,3755.0,2.5,175.31,275936.0,1574,17138,Just Whisky Auctions,just-whisky
2017-04-01,4400.0,30.0,293.28,75080.0,256,17138,McTear’s Whisky Auction,mctears
2017-04-01,23000.0,5.0,206.7,1277830.0,6182,17138,Scotch Whisky Auctions,scotchwhiskyauctions
2017-04-01,12500.0,2.0,235.62,272611.5,1157,17138,Whisky.Auction,whiskyauction
2017-04-01,8141.0,0.9,266.65,788470.8,2957,17138,WhiskyAuction.com,whiskyauctioncom
2017-04-01,100100.0,0.25,522.26,1735990.25,3324,17138,Whisky Auctioneer,whiskyauctioneer
2017-04-01,3850.0,12.5,196.67,48184.5,245,17138,Whisky Hammer,whisky-hammer
2017-04-01,18600.0,1.0,203.35,293430.75,1443,17138,Whisky-Online Auctions,whisky-online-auctions
2017-03-01,6000.0,90.0,797.15,103630.0,130,14468,Bonhams Whisky Auction,bonhams
2017-03-01,1400.0,6.0,159.24,16083.0,101,14468,Global Whisky Auctions,global-whisky-auctions
2017-03-01,7225.0,5.01,163.14,199034.99,1220,14468,Just Whisky Auctions,just-whisky
2017-03-01,16500.0,5.0,233.44,1220405.0,5228,14468,Scotch Whisky Auctions,scotchwhiskyauctions
2017-03-01,8100.0,2.0,230.69,155946.5,676,14468,Whisky.Auction,whiskyauction
2017-03-01,12056.5,0.9,212.11,662640.5,3124,14468,WhiskyAuction.com,whiskyauctioncom
2017-03-01,10505.0,0.0,267.94,722637.75,2697,14468,Whisky Auctioneer,whiskyauctioneer
2017-03-01,2400.0,3.0,156.88,52398.5,334,14468,Whisky Hammer,whisky-hammer
2017-03-01,65210.0,5.0,464.08,444589.0,958,14468,Whisky-Online Auctions,whisky-online-auctions
2017-02-01,54707.0,348.0,2839.81,207306.0,73,14096,Bonhams Whisky Auction,bonhams
2017-02-01,1200.0,1.5,145.59,18780.5,129,14096,Global Whisky Auctions,global-whisky-auctions
2017-02-01,15225.0,2.5,202.79,226518.92,1117,14096,Just Whisky Auctions,just-whisky
2017-02-01,6500.0,40.0,337.51,57715.0,171,14096,McTear’s Whisky Auction,mctears
2017-02-01,7800.0,5.0,212.39,867620.0,4085,14096,Scotch Whisky Auctions,scotchwhiskyauctions
2017-02-01,5483.2,54.8,414.97,25728.2,62,14096,Waddington's Whisky Auction,waddingtons-whisky-auction
2017-02-01,16700.0,2.0,329.37,349133.0,1060,14096,Whisky.Auction,whiskyauction
2017-02-01,6048.9,0.9,174.13,588034.8,3377,14096,WhiskyAuction.com,whiskyauctioncom
2017-02-01,23000.0,0.0,315.6,879274.0,2786,14096,Whisky Auctioneer,whiskyauctioneer
2017-02-01,3050.0,12.5,183.1,56762.5,310,14096,Whisky Hammer,whisky-hammer
2017-02-01,10700.0,10.0,285.21,264102.5,926,14096,Whisky-Online Auctions,whisky-online-auctions
2017-01-01,17000.0,2.5,180.72,271257.58,1501,13983,Just Whisky Auctions,just-whisky
2017-01-01,10000.0,35.0,348.61,121315.0,348,13983,McTear’s Whisky Auction,mctears
2017-01-01,20000.0,5.0,273.96,1027620.0,3751,13983,Scotch Whisky Auctions,scotchwhiskyauctions
2017-01-01,41000.0,2.0,344.71,260254.5,755,13983,Whisky.Auction,whiskyauction
2017-01-01,8607.3,0.9,209.25,896866.8,4286,13983,WhiskyAuction.com,whiskyauctioncom
2017-01-01,16500.0,0.25,234.4,586476.5,2502,13983,Whisky Auctioneer,whiskyauctioneer
2017-01-01,21000.0,2.0,357.78,300539.0,840,13983,Whisky-Online Auctions,whisky-online-auctions
2016-12-01,7000.0,120.0,818.51,115410.0,141,9915,Bonhams Whisky Auction,bonhams
2016-12-01,8125.0,2.5,183.54,200245.89,1091,9915,Just Whisky Auctions,just-whisky
